timestamp,open,high,low,close,volume,ADX_14,ADXR_14_2,DMP_14,DMN_14,EMA_20,EMA_50,BBL_20_2.0_2.0,BBM_20_2.0_2.0,BBU_20_2.0_2.0,BBB_20_2.0_2.0,BBP_20_2.0_2.0,regime_label
2026-05-28 14:00:00,72988.5,73557.3,72556.0,72997.5,27209.387,47.5445514476356,46.55682315980497,7.626535057983406,31.786058481224046,73778.3671319894,74868.40206170539,72354.71144082469,73787.45000000001,75220.18855917534,3.8834207149734166,0.22432165137835722,1
2026-05-28 15:00:00,72997.4,73155.4,72662.2,72899.1,6242.022,48.527011643430605,47.506764517028095,7.066209721977195,29.45072090480249,73694.62740513327,74791.17452987381,72323.79676822315,73680.41,75037.02323177685,3.6824258490875654,0.21203656956203273,1
2026-05-28 16:00:00,72899.0,73415.0,72704.0,73415.0,7672.331,48.25983122036517,47.902191334000385,10.080999716436008,26.435421482210952,73667.99622369201,74737.20690125131,72444.82833428477,73589.28000000001,74733.73166571526,3.1103760376925593,0.42385873286702125,1
2026-05-28 17:00:00,73414.9,73722.5,73280.0,73518.2,7308.713,46.81719220296442,47.672101923197516,13.89606688580583,24.737861876323528,73653.72991667374,74689.40270904537,72471.01796144691,73543.195,74615.3720385531,2.9157749770134354,0.4883438093238125,1
2026-05-28 18:00:00,73518.2,73723.0,73474.9,73626.4,3740.6,45.47574905534693,46.86779013785605,13.384899273534721,23.814486707946248,73651.12706746672,74647.7163282985,72508.05992784518,73505.01500000001,74501.97007215484,2.712617832007324,0.5608778687176029,1
2026-05-28 19:00:00,73626.4,73626.5,73336.0,73393.5,3831.301,44.52335563848883,45.67027392072663,12.783226220513722,24.893309079841117,73626.59115627942,74598.53137424758,72553.80390715739,73453.78500000002,74353.76609284265,2.450468938646607,0.46650762972719506,1
2026-05-28 20:00:00,73393.4,73698.6,73212.3,73553.5,4473.723,43.890422191134256,44.68308562324059,11.824956384681796,24.93406379902106,73619.63009377662,74557.54975172807,72660.97066004162,73404.38000000002,74147.78933995841,2.0255176597320057,0.6002946774978146,1
2026-05-28 21:00:00,73553.5,73900.0,73535.0,73796.3,3755.034,42.49481646030378,43.5090860493963,14.301764636156658,23.509555327936244,73636.45579913123,74527.69682028776,72739.50214508211,73378.545,74017.58785491789,1.741770308795004,0.8268599255786071,1
2026-05-28 22:00:00,73796.3,73932.2,73423.4,73448.7,3684.541,41.45498494877229,42.67270356995327,13.172060765157552,23.385098407510043,73618.57429445206,74485.38321949216,72848.0177020699,73338.15000000001,73828.28229793011,1.3366366561744574,0.6127756734935202,1
2026-05-28 23:00:00,73448.7,73695.0,73448.7,73591.4,1818.155,40.48942711663591,41.492121788469845,12.651099706506795,22.46020701502163,73615.98626640902,74450.32505402187,72856.8995026745,73356.49500000001,73856.09049732552,1.3621029666848554,0.7350951932688564,1
2026-05-29 00:00:00,73591.4,73834.6,73591.4,73693.8,2940.584,39.00494182598492,40.229963387378604,14.457188745630566,21.5537279573323,73623.39709817959,74420.65740484455,72873.07671546878,73383.93000000001,73894.78328453124,1.392275623644657,0.8032866865917669,1
2026-05-29 01:00:00,73693.9,73844.0,73430.5,73558.5,3074.38,38.050597093038725,39.27001210483732,13.462331158375747,22.748202172303067,73617.21642216248,74386.84731053692,72938.71575198516,73413.86000000002,73889.00424801487,1.2944265511031685,0.652206409531725,1
2026-05-29 02:00:00,73558.5,73616.9,73158.8,73201.9,3531.777,37.79397444065622,38.39945813332057,12.440923420714457,25.522216657945762,73577.66247719464,74340.37878855508,72943.41107091946,73415.41,73887.40892908054,1.2858306698295052,0.2738236393714599,1
2026-05-29 03:00:00,73201.9,73434.2,73201.9,73269.2,2273.527,37.55568197772961,37.80313953538417,11.94595953252315,24.506811678340775,73548.2850984142,74298.3717772392,72929.79810158444,73405.52000000002,73881.2418984156,1.296147478869646,0.35672301353580294,1
2026-05-29 04:00:00,73269.1,73485.7,73171.8,73466.4,2687.266,37.09050604303159,37.442240241843905,12.190073222245152,23.165617766710767,73540.48651761285,74265.74543303375,72940.68409019757,73414.14000000001,73887.59590980246,1.289822123646609,0.555189933125754,1
2026-05-29 05:00:00,73466.3,73682.3,73459.1,73663.0,2586.277,35.773685133497615,36.664683555613614,15.242612157957447,22.23385142783857,73552.15446831638,74242.10835722851,72936.95967418469,73421.585,73906.21032581532,1.3201167635248288,0.7490738588556489,1
2026-05-29 06:00:00,73663.0,73908.6,73599.6,73752.5,3791.082,33.66190242488309,35.37620423395734,18.523565792045463,20.975985161040754,73571.23499514339,74222.90802949406,72934.52125319601,73440.45,73946.37874680398,1.3777931556900422,0.8083932292553669,1
2026-05-29 07:00:00,73752.5,73797.3,73333.0,73488.0,6589.026,32.48780353890436,34.13074433620099,16.970010319285105,24.03249407839983,73563.30785274878,74194.0881067688,72934.80748322832,73440.89499999999,73946.98251677166,1.3782171820527873,0.5465383934981175,1
2026-05-29 08:00:00,73488.1,73799.8,73480.1,73625.2,3720.672,31.38764927618838,32.52477585053573,16.022198923572763,22.625387983306503,73569.20234296318,74171.77876924846,72935.03075315659,73447.33,73959.62924684341,1.395011219178177,0.673599708662429,1
2026-05-29 09:00:00,73625.1,73866.8,73615.0,73707.8,3377.656,30.089576290491493,31.288689914697926,16.523059856107377,21.554923508244155,73582.40211982383,74153.58352339557,73006.88518316213,73483.29499999998,73959.70481683784,1.2966479438295606,0.7356217190172101,1
2026-05-29 10:00:00,73707.8,73709.3,73556.1,73601.9,2012.414,29.072362287660056,30.23000578192422,16.026243723403997,22.06281947048498,73584.259060793,74131.94887541929,73093.51615651726,73513.515,73933.51384348274,1.1426438893113442,0.6052205278317953,1
2026-05-29 11:00:00,73601.9,73662.3,73305.1,73447.6,2660.912,28.862668052132296,29.476122171311893,14.901213428884995,25.446840145019973,73571.24391214605,74105.11166461854,73233.25192555056,73540.94000000002,73848.62807444947,0.8367803687291882,0.3483204131862703,1
2026-05-29 12:00:00,73447.5,73447.5,73166.0,73260.0,4671.173,29.02673013291227,29.049546210286163,14.063069723636,26.793918007636954,73541.6016347988,74071.97003071193,73205.01901824861,73533.19,73861.3609817514,0.8925792060738588,0.08376880469133023,1
2026-05-29 13:00:00,73260.1,73320.0,72866.0,73114.6,10431.33,29.849779035017427,29.356223543574863,12.811894614459728,30.289092745891388,73500.93481243702,74034.42610793893,73135.09183620413,73513.01,73890.92816379586,1.028166752513244,-0.027111473021430906,1
2026-05-29 14:00:00,73114.6,73206.8,72436.0,73065.8,17958.003,31.352613816256298,30.189671974584286,11.01936950222024,33.85641823007672,73459.49340172873,73996.44077037269,73062.00033593675,73484.98,73907.95966406324,1.1512003243744267,0.004491544613218213,1
2026-05-29 15:00:00,73065.8,74177.0,72970.1,73775.4,26414.41,29.54635037151901,29.69806470326822,24.26087031651951,27.393680380083353,73489.57974442124,73987.77250486787,73064.33492426087,73504.075,73943.81507573913,1.1965052978059507,0.8085061095966123,1
2026-05-29 16:00:00,73775.4,74124.0,73528.5,74022.0,10671.356,27.869105744262963,29.61085978025963,22.02668201689844,24.87099098805986,73540.28643542874,73989.11475957894,73030.48942084702,73527.50000000001,74024.51057915301,1.3519039247981859,0.9974743202073422,1
2026-05-29 17:00:00,74022.1,74293.1,73876.1,73954.3,9236.416,25.882497342908785,27.714423857213898,23.229634581451553,23.25593989658567,73579.71629872124,73987.74947488957,73015.88619895694,73535.4,74054.91380104305,1.412962467173777,0.9031654203978442,1
2026-05-29 18:00:00,73954.7,74040.3,73057.8,73343.0,11357.399,25.664914623808908,26.767010184035936,19.943562397386337,31.74802975917094,73557.17188931922,73962.46518175665,73004.76969090321,73530.11499999999,74055.46030909677,1.4289255744990512,0.32191237195807954,1
2026-05-29 19:00:00,73342.9,73693.6,73207.3,73489.0,5063.897,25.46287352750188,25.67268543520533,18.545191319344223,29.52197176033202,73550.67932843167,73943.89791972698,73000.1688434185,73524.995,74049.82115658149,1.4276128997533155,0.4657076923962284,1
2026-05-29 20:00:00,73489.0,73735.2,73474.2,73644.9,2733.462,25.158919277067007,25.411916950437956,18.443673064536863,28.372144041549504,73559.65272572389,73932.17251111024,73000.58723262398,73522.55,74044.51276737603,1.4198712296459413,0.6172018462303934,1
2026-05-29 21:00:00,73644.9,73829.2,73369.9,73385.3,2960.778,25.071213288624115,25.267043408062996,17.175883641478503,27.982831849317908,73543.04770422638,73910.7265302824,72988.7013886667,73513.89,74039.0786113333,1.4288146398818022,0.37757731486832546,1
2026-05-29 22:00:00,73385.2,73537.6,73344.6,73446.5,2819.48,25.03839509358287,25.09865718532494,16.657727084384298,27.534117070012766,73533.85268477626,73892.52156831053,73020.49442353114,73526.12,74031.74557646885,1.3753631402523456,0.4212658499634859,1
2026-05-29 23:00:00,73446.5,73478.3,73279.3,73428.2,2593.905,25.13861202168087,25.104912655152493,16.117808409912133,27.70525358598009,73523.79052432138,73874.31287935718,73040.59932641876,73534.07,74027.54067358126,1.3421552039245224,0.3927291877026019,1
2026-05-30 00:00:00,73428.2,73545.3,73367.3,73463.3,2044.48,24.99579421582969,25.01709465470628,16.769448061013335,26.866423362648863,73518.02952200506,73858.19472722553,73040.3528916057,73533.915,74027.47710839429,1.342406720475299,0.42846391690224955,1
2026-05-30 01:00:00,73463.3,73625.9,73430.9,73623.6,1904.226,24.57531532311926,24.856963672400063,17.616609028804145,25.93985230254743,73528.08385324267,73848.994934001,73040.24125318482,73531.945,74023.64874681519,1.3373881156419374,0.5932014455794347,3
2026-05-30 02:00:00,73623.6,73747.6,73575.0,73747.4,1656.896,23.754982345083267,24.375388280456477,19.300106003363222,25.11423332749158,73548.97110531479,73845.01081894214,73040.46279819823,73531.69,74022.91720180177,1.3360965912840257,0.7195623524194007,3
2026-05-30 03:00:00,73747.4,73757.9,73485.0,73492.4,2342.889,23.233392919027246,23.904354121073254,18.307908071441723,25.51855844213203,73543.58338099909,73831.18294368952,73040.76125031583,73531.90999999999,74023.05874968415,1.3358792113088271,0.45977796947930505,3
2026-05-30 04:00:00,73492.4,73549.7,73130.1,73365.9,5392.981,23.591105168187806,23.673043756635536,16.871709960128936,30.151787130552744,73526.66115423727,73812.9365537409,73024.48662124976,73518.94499999999,74013.40337875023,1.3451182650954372,0.34523975467174167,3
2026-05-30 05:00:00,73365.9,73671.2,73309.4,73567.5,3787.971,23.470304822757047,23.351848870892148,18.006310954503572,28.104541736040524,73530.55056811943,73803.3115908491,73024.82678128274,73511.93000000001,73999.03321871728,1.3252358323805882,0.5570412982964164,3
2026-05-30 06:00:00,73567.5,73685.0,73492.0,73550.7,1817.693,23.30578444732872,23.448444807758264,17.598757881567167,27.049453526527053,73532.46956163188,73793.40525395305,73023.72170143895,73509.37000000001,73995.01829856107,1.321323522596,0.542551369089982,3
2026-05-30 07:00:00,73550.7,73555.0,73448.4,73513.9,1146.127,23.26589309936036,23.368098961058703,17.214354167958604,27.351998620792166,73530.70103195265,73782.44426360195,73027.90768041971,73512.68500000001,73997.46231958031,1.3188943366176924,0.5012531526856845,3
2026-05-30 08:00:00,73514.0,73527.7,73471.0,73491.6,936.345,23.22885113338974,23.26731779035923,17.001634923365415,27.014007637920525,73526.97712414763,73771.0386062058,73054.05655227038,73524.26500000001,73994.47344772964,1.2790565066638346,0.46526540499460517,3
2026-05-30 09:00:00,73491.7,73590.3,73470.5,73576.8,1025.741,22.91124482650876,23.08856896293456,17.965723764190294,26.27521796167234,73531.72215994309,73763.42140596244,73118.31016684172,73547.37500000001,73976.4398331583,1.1667713039609975,0.5342896897228732,3
2026-05-30 10:00:00,73576.8,73648.0,73558.0,73615.4,1539.798,22.352734875775198,22.79079300458247,18.964633050464514,25.706438269273743,73539.69147804375,73757.6166449443,73210.07131225803,73574.855,73939.63868774196,0.9915987948381586,0.5555740310798639,3
2026-05-30 11:00:00,73615.4,73619.8,73529.1,73567.9,983.089,21.934075678354375,22.42266025243157,18.529315093467815,25.847763765823235,73542.37800394434,73750.1767765151,73212.12068219697,73564.48000000001,73916.83931780305,0.957960466255025,0.5048530006547115,3
2026-05-30 12:00:00,73568.0,73697.2,73556.4,73661.5,1208.698,21.16773192102542,21.76023339840031,19.87608587569459,24.892526688922793,73553.72295594963,73746.69925586745,73262.37328844042,73546.455,73830.53671155959,0.7725231938360198,0.7024857555391555,3
2026-05-30 13:00:00,73661.5,73814.2,73638.2,73805.0,3299.249,19.9097064093441,20.921891043849236,22.084570951905643,23.71284056039644,73577.65410300205,73748.98555955893,73295.01850123212,73538.98999999999,73782.96149876787,0.6635160443946115,1.0451661389617959,3
2026-05-30 14:00:00,73804.9,74078.6,73783.5,73901.0,6239.784,19.294371727411747,20.231051824218582,27.406408756789848,21.843608978865483,73608.44895033518,73754.94691016446,73291.66725843563,73566.89,73842.11274156437,0.7482244840426773,1.1069810912080016,3
2026-05-30 15:00:00,73901.0,74011.2,73803.1,73888.0,2752.922,18.722989522760276,19.316347966052188,25.858415742474094,20.609818940674092,73635.07285982707,73760.16467839331,73279.42783779069,73586.84,73894.2521622093,0.8355085289959673,0.9898309777915559,3
2026-05-30 16:00:00,73888.0,73949.4,73844.3,73899.9,1681.044,18.19242033272677,18.743396030069256,25.087702061383904,19.995540417946255,73660.2944922245,73765.64449492692,73262.3348325073,73599.59,73936.84516749269,0.9164593647673702,0.9452266843420611,3
2026-05-30 17:00:00,73900.0,73989.9,73772.5,73982.0,2549.851,17.331022553944848,18.02700603835256,23.525721539014647,20.80686959009462,73690.93311201264,73774.12902453763,73267.33032279019,73629.425,73991.51967720981,0.9835597037728068,0.9868547125807412,3
2026-05-30 18:00:00,73982.0,74108.8,73899.0,74007.5,2577.946,17.04338783927654,17.617904086001655,25.540205303801784,19.54235934351682,73721.08233944,73783.28082749694,73269.08351613692,73657.475,74045.8664838631,1.054588102193533,0.9506084898135685,3
2026-05-30 19:00:00,74007.5,74045.0,73934.9,73980.1,1515.724,16.776298461370253,17.05366050765755,24.692118173304777,18.89343646832296,73745.75068806477,73790.99922641863,73286.96450697149,73685.07,74083.17549302852,1.0805594485518362,0.8705424883183729,3
2026-05-30 20:00:00,73980.0,73986.2,73888.5,73944.5,1402.262,16.257801566077386,16.650594702676962,23.93266825807533,19.77304599121478,73764.67919396335,73797.0188645983,73309.29786627583,73709.13,74108.96213372418,1.0848917460406318,0.7943360227299329,3
2026-05-30 21:00:00,73944.4,74028.3,73888.1,73954.8,1396.51,15.98072847364604,16.378513467508146,24.209265029819235,18.875853712467087,73782.78593739541,73803.20636010425,73313.52857582318,73725.69000000002,74137.85142417686,1.1180944503248194,0.7779372189640983,3
2026-05-30 22:00:00,73954.8,73954.8,73755.6,73849.8,1581.454,14.946353359275435,15.60207746267641,22.637571755784265,21.968710864234033,73789.16822907203,73805.03356166878,73314.98523478159,73730.81000000001,74146.63476521843,1.1279538776758908,0.6430770963551057,3
2026-05-30 23:00:00,73849.8,73971.5,73750.0,73856.8,1760.006,14.07711429512326,15.02892138438465,21.548486493317824,20.38401813059193,73795.60935011279,73807.06361807394,73345.43603989639,73749.03,74152.6239601036,1.094506490739222,0.6335128999110121,3
2026-05-31 00:00:00,73856.9,74013.8,73821.4,74003.7,1656.714,13.507255555144377,14.226804457209905,21.576107538749923,19.095508297289495,73815.42750724491,73814.77484873771,73404.94486868284,73780.92,74156.89513131716,1.0191662866691231,0.7962695953047891,3
2026-05-31 01:00:00,74003.7,74250.0,73991.1,74021.1,3923.269,14.121369864250818,14.09924207968704,27.421364423613173,17.49308918332643,73835.01536369778,73822.86603114016,73427.10708121498,73803.6,74180.09291878503,1.0202562443702505,0.7888500542080491,3
2026-05-31 02:00:00,74021.2,74211.4,73839.0,74060.9,3386.507,13.76963443970044,13.638444997422408,24.266926576339515,20.179184853343536,73856.52818620275,73832.20069658566,73455.64048091615,73829.11000000002,74202.57951908388,1.0117134530915197,0.8103198362326418,3
2026-05-31 03:00:00,74061.0,74200.0,74030.7,74107.6,1568.561,13.443022974046517,13.782196419148669,22.973076256057684,19.103282443395127,73880.43978751678,73843.00066926857,73496.60781678568,73858.79500000001,74220.98218321435,0.9807557331915229,0.8434757102555365,3
2026-05-31 04:00:00,74107.5,74194.6,74061.8,74144.3,1527.358,13.139740898796445,13.454687669248443,21.982970819306285,18.279959367452456,73905.5693315628,73854.81632929726,73551.62108713326,73891.43000000001,74231.23891286676,0.91975189238251,0.87207676200529,3
2026-05-31 05:00:00,74144.3,74180.1,74018.1,74027.9,1185.69,12.573060490616074,13.008041732331296,20.80500743957881,18.745901987470404,73917.21987141397,73861.60392422679,73603.48780092713,73913.985,74224.48219907287,0.8401581894762307,0.6834396579745965,3
2026-05-31 06:00:00,74027.8,74077.5,73958.1,74020.0,1375.184,11.688383300395046,12.414062099595746,19.95622236130984,20.031230756899284,73927.00845508883,73867.81553504143,73654.4250240679,73934.21500000001,74214.00497593213,0.7568619641991609,0.6533024900448948,3
2026-05-31 07:00:00,74020.1,74020.1,73793.2,73833.3,2630.692,11.806205942052296,12.189633216334185,18.418431236543203,24.087880742548975,73918.08384031846,73866.46198464766,73720.69186657456,73947.485,74174.27813342544,0.6133897141341291,0.24826177875103664,3
2026-05-31 08:00:00,73833.2,73952.9,73816.8,73913.4,2101.272,11.915612680734029,11.801997990564537,17.545091988416896,22.945715517591296,73917.63776028813,73868.30269113206,73776.25025496836,73960.08,74143.90974503165,0.49710531689972715,0.373034693074367,3
2026-05-31 09:00:00,73913.4,73998.9,73779.8,73814.5,1278.977,11.686243107715955,11.746224524884125,17.807148280006704,21.202740083335765,73907.81511645117,73866.19278167591,73778.37073844485,73960.55500000001,74142.73926155517,0.49265249984983944,0.09915582511558424,3
2026-05-31 10:00:00,73814.6,73875.6,73701.0,73871.5,1881.903,11.93058446249335,11.92309857161369,16.717355834296836,22.667187487972228,73904.356533932,73866.4009078847,73774.4049043648,73959.08,74143.7550956352,0.49939803371054464,0.262880859222616,3
2026-05-31 11:00:00,73871.5,73949.0,73868.4,73913.6,1037.673,11.617081574198902,11.65166234095743,18.912623923998733,21.997909839171626,73905.23686403371,73868.25185267354,73777.41247919439,73960.36000000002,74143.30752080564,0.4947177672083387,0.3722037888403796,3
2026-05-31 12:00:00,73913.6,73975.1,73841.6,73892.1,1075.096,11.492349518572412,11.71146699053288,17.96638606618012,21.90169798124187,73903.98573412573,73869.18707413733,73776.44744896787,73959.97000000002,74143.49255103216,0.4962753528216601,0.31509084409980403,3
2026-05-31 13:00:00,73892.2,73997.8,73770.1,73841.0,1208.222,11.811057426021872,11.714069500110387,16.45424298213198,22.701205053101802,73897.98709278041,73868.08169868097,73762.26628138545,73952.92000000001,74143.57371861457,0.5156083589790852,0.20648356398890913,3
2026-05-31 14:00:00,73841.0,73841.1,73388.0,73570.3,10243.792,13.786558806636966,12.63945416260469,13.939983314570455,32.11830318019225,73866.7787982299,73856.40398500721,73677.0318672843,73931.06000000001,74185.08813271573,0.6872027337785054,-0.2100788328900186,3
2026-05-31 15:00:00,73570.2,73745.6,73550.2,73613.5,1798.301,15.620952945779555,13.716005185900713,13.016276458383928,29.990044043353013,73842.6570079223,73846.87833853635,73623.17915290552,73912.73000000001,74202.2808470945,0.7834938503678364,-0.016714081486282662,3
2026-05-31 16:00:00,73613.4,73697.3,73340.7,73499.9,3882.979,17.977345138514842,15.881951972575905,11.516477524865868,33.30382582666423,73810.01348335827,73833.27134486826,73547.82496289759,73890.5,74233.17503710241,0.9275212296639216,-0.06992771242229885,3
2026-05-31 17:00:00,73500.0,73704.0,73431.3,73681.3,1743.969,20.110492579823436,17.865722762801497,10.731295439193374,30.417421574194403,73797.75505637177,73827.31168428519,73523.29709668604,73876.825,74230.35290331395,0.9570738951327491,0.22346595817875625,3
2026-05-31 18:00:00,73681.3,73681.3,73540.2,73573.8,1074.422,22.091272346752845,20.034308742633844,10.23691781627647,29.016128257994183,73776.42600338398,73817.37004960734,73484.3988415069,73863.02500000001,74241.65115849311,1.0252116224406063,0.11805993390539533,3
2026-05-31 19:00:00,73573.7,73623.4,73417.2,73521.9,1267.919,24.300311856057835,22.205402217940637,9.544889464460777,31.087071747946307,73752.18543163313,73805.78298883843,73438.03110481282,73846.28000000001,74254.5288951872,1.1056722022753014,0.1027178470975623,3
2026-05-31 20:00:00,73521.9,73732.7,73521.9,73710.9,1887.159,25.40355178421642,23.74741206548463,12.475369942842855,28.93367109666032,73748.25348576331,73802.06208731535,73426.16974461683,73831.64000000001,74237.1102553832,1.098364482715509,0.35111115008187865,3
2026-05-31 21:00:00,73710.9,73897.6,73590.2,73860.6,2408.604,25.195059366286205,24.74768561117202,16.514398732041073,26.094969405193346,73758.95315378586,73804.35769173436,73427.69244364322,73823.615,74219.5375563568,1.072617634226633,0.5467073666379736,1
2026-05-31 22:00:00,73860.5,73975.0,73645.6,73918.5,2766.503,24.4873162838589,24.94543403403766,17.224587474231843,23.44099531140146,73774.14809152055,73808.83386068595,73433.63325787963,73816.49500000001,74199.35674212039,1.0373338428501153,0.6332138847760833,1
2026-05-31 23:00:00,73918.6,74179.9,73470.8,73653.2,5330.693,22.827986432131105,24.011522899208657,19.451393420529005,18.968570365839987,73762.62922566145,73802.7305720316,73430.2052839598,73793.77500000001,74157.34471604021,0.9853668986041304,0.30667394202812776,3
2026-06-01 00:00:00,73653.2,74070.5,73620.0,73855.0,3770.449,21.28718014124101,22.887248212549956,17.20542149735417,16.778348023234972,73771.42644226513,73804.78035352056,73453.38945495151,73779.31000000001,74105.23054504851,0.8835012012134631,0.6161172579481355,3
2026-06-01 01:00:00,73854.9,73890.0,73235.0,73257.8,5614.578,21.399809857135043,22.113898144633076,14.571057075893226,23.209113923960874,73722.50963823988,73783.33014357858,73361.03001135476,73740.80500000001,74120.57998864526,1.0300266959256847,-0.13590943906416775,3
2026-06-01 02:00:00,73257.9,73865.0,73171.0,73766.3,5651.739,21.729747172668265,21.50846365695464,12.403979621683542,21.128868721960714,73726.6801488837,73782.6622948108,73371.35974967631,73728.12000000001,74084.88025032371,0.9677725413958728,0.5535093244908186,3
2026-06-01 03:00:00,73766.2,73998.8,73692.9,73731.3,3361.378,21.277111689707414,21.33846077342123,14.47032433366944,19.735589478578323,73727.1201347043,73780.64808717117,73369.69087298033,73723.02000000002,74076.34912701971,0.9585313434519995,0.511717120620405,3
2026-06-01 04:00:00,73731.4,73815.9,73307.7,73497.6,4968.162,22.109281398306027,21.919514285487146,12.943297329367782,25.651640800054402,73705.26107425627,73769.54816218406,73347.1400508315,73702.23000000001,74057.31994916852,0.9635799328419566,0.2118617402728921,3
2026-06-01 05:00:00,73497.5,73507.9,73283.5,73319.5,2267.135,22.948258408944152,22.112685049325783,12.324822539240367,24.941229321571697,73668.5219243271,73751.89921464742,73288.00029523794,73677.48000000001,74066.95970476208,1.0572557714027861,0.04043818506704929,3
2026-06-01 06:00:00,73319.5,73339.3,72917.0,73106.6,7954.82,24.596760650176517,23.353021024241272,11.236652106245616,30.401620501276696,73615.00555058167,73726.59336309263,73185.11811138343,73639.23500000002,74093.3518886166,1.2333558017450432,-0.08645143282671419,3
2026-06-01 07:00:00,73106.6,73177.8,72668.0,72776.1,6817.045,26.584993795138317,24.766626102041236,10.079671550057716,32.30040236384622,73535.1097838596,73689.31911355958,73004.78143063482,73582.36000000002,74159.93856936521,1.5698832420302897,-0.19796564724185228,3
2026-06-01 08:00:00,72776.1,72907.8,72573.5,72875.7,6995.32,28.588377576682383,26.592569113429448,9.396431513984393,32.027071711153155,73472.30885206346,73657.4124816553,72893.0612474372,73531.54000000001,74170.01875256281,1.7366119424747672,-0.013595791063930489,1
2026-06-01 09:00:00,72875.8,73084.0,72801.1,72855.2,5876.471,29.509948781373986,28.04747128825615,12.473416545787472,30.16372709308428,73413.53658043838,73625.95316864921,72794.088141744,73482.25000000001,74170.41185825603,1.873001597681123,0.044402241654946197,1
2026-06-01 10:00:00,72855.2,72878.1,72551.0,72725.9,4945.966,30.84620905580305,29.717293316242717,11.63082200565805,33.291083308885625,73348.04738230139,73590.6569659571,72675.26598658736,73440.03,74204.79401341264,2.0826898175630957,0.03310433841329055,1
2026-06-01 11:00:00,72725.9,72742.0,72188.0,72452.8,9571.993,32.650481641003495,31.08021521118874,10.354981342735986,36.82680796381527,73262.78572684411,73546.03512415486,72504.76563078634,73381.995,74259.22436921365,2.3908572374290427,-0.029619180917822494,1
2026-06-01 12:00:00,72452.7,72583.7,71862.6,72193.1,22210.026,34.72784758095009,32.78702831837657,8.974951288655625,37.93279239510599,73160.91089571611,73492.97884477625,72293.81505167221,73316.655,74339.49494832779,2.790198075260771,-0.049233045618162996,1
