timestamp,open,high,low,close,volume
2026-05-28 15:00:00,72997.4,73155.4,72662.2,72899.1,6242.022
2026-05-28 16:00:00,72899.0,73415.0,72704.0,73415.0,7672.331
2026-05-28 17:00:00,73414.9,73722.5,73280.0,73518.2,7308.713
2026-05-28 18:00:00,73518.2,73723.0,73474.9,73626.4,3740.6
2026-05-28 19:00:00,73626.4,73626.5,73336.0,73393.5,3831.301
2026-05-28 20:00:00,73393.4,73698.6,73212.3,73553.5,4473.723
2026-05-28 21:00:00,73553.5,73900.0,73535.0,73796.3,3755.034
2026-05-28 22:00:00,73796.3,73932.2,73423.4,73448.7,3684.541
2026-05-28 23:00:00,73448.7,73695.0,73448.7,73591.4,1818.155
2026-05-29 00:00:00,73591.4,73834.6,73591.4,73693.8,2940.584
2026-05-29 01:00:00,73693.9,73844.0,73430.5,73558.5,3074.38
2026-05-29 02:00:00,73558.5,73616.9,73158.8,73201.9,3531.777
2026-05-29 03:00:00,73201.9,73434.2,73201.9,73269.2,2273.527
2026-05-29 04:00:00,73269.1,73485.7,73171.8,73466.4,2687.266
2026-05-29 05:00:00,73466.3,73682.3,73459.1,73663.0,2586.277
2026-05-29 06:00:00,73663.0,73908.6,73599.6,73752.5,3791.082
2026-05-29 07:00:00,73752.5,73797.3,73333.0,73488.0,6589.026
2026-05-29 08:00:00,73488.1,73799.8,73480.1,73625.2,3720.672
2026-05-29 09:00:00,73625.1,73866.8,73615.0,73707.8,3377.656
2026-05-29 10:00:00,73707.8,73709.3,73556.1,73601.9,2012.414
2026-05-29 11:00:00,73601.9,73662.3,73305.1,73447.6,2660.912
2026-05-29 12:00:00,73447.5,73447.5,73166.0,73260.0,4671.173
2026-05-29 13:00:00,73260.1,73320.0,72866.0,73114.6,10431.33
2026-05-29 14:00:00,73114.6,73206.8,72436.0,73065.8,17958.003
2026-05-29 15:00:00,73065.8,74177.0,72970.1,73775.4,26414.41
2026-05-29 16:00:00,73775.4,74124.0,73528.5,74022.0,10671.356
2026-05-29 17:00:00,74022.1,74293.1,73876.1,73954.3,9236.416
2026-05-29 18:00:00,73954.7,74040.3,73057.8,73343.0,11357.399
2026-05-29 19:00:00,73342.9,73693.6,73207.3,73489.0,5063.897
2026-05-29 20:00:00,73489.0,73735.2,73474.2,73644.9,2733.462
2026-05-29 21:00:00,73644.9,73829.2,73369.9,73385.3,2960.778
2026-05-29 22:00:00,73385.2,73537.6,73344.6,73446.5,2819.48
2026-05-29 23:00:00,73446.5,73478.3,73279.3,73428.2,2593.905
2026-05-30 00:00:00,73428.2,73545.3,73367.3,73463.3,2044.48
2026-05-30 01:00:00,73463.3,73625.9,73430.9,73623.6,1904.226
2026-05-30 02:00:00,73623.6,73747.6,73575.0,73747.4,1656.896
2026-05-30 03:00:00,73747.4,73757.9,73485.0,73492.4,2342.889
2026-05-30 04:00:00,73492.4,73549.7,73130.1,73365.9,5392.981
2026-05-30 05:00:00,73365.9,73671.2,73309.4,73567.5,3787.971
2026-05-30 06:00:00,73567.5,73685.0,73492.0,73550.7,1817.693
2026-05-30 07:00:00,73550.7,73555.0,73448.4,73513.9,1146.127
2026-05-30 08:00:00,73514.0,73527.7,73471.0,73491.6,936.345
2026-05-30 09:00:00,73491.7,73590.3,73470.5,73576.8,1025.741
2026-05-30 10:00:00,73576.8,73648.0,73558.0,73615.4,1539.798
2026-05-30 11:00:00,73615.4,73619.8,73529.1,73567.9,983.089
2026-05-30 12:00:00,73568.0,73697.2,73556.4,73661.5,1208.698
2026-05-30 13:00:00,73661.5,73814.2,73638.2,73805.0,3299.249
2026-05-30 14:00:00,73804.9,74078.6,73783.5,73901.0,6239.784
2026-05-30 15:00:00,73901.0,74011.2,73803.1,73888.0,2752.922
2026-05-30 16:00:00,73888.0,73949.4,73844.3,73899.9,1681.044
2026-05-30 17:00:00,73900.0,73989.9,73772.5,73982.0,2549.851
2026-05-30 18:00:00,73982.0,74108.8,73899.0,74007.5,2577.946
2026-05-30 19:00:00,74007.5,74045.0,73934.9,73980.1,1515.724
2026-05-30 20:00:00,73980.0,73986.2,73888.5,73944.5,1402.262
2026-05-30 21:00:00,73944.4,74028.3,73888.1,73954.8,1396.51
2026-05-30 22:00:00,73954.8,73954.8,73755.6,73849.8,1581.454
2026-05-30 23:00:00,73849.8,73971.5,73750.0,73856.8,1760.006
2026-05-31 00:00:00,73856.9,74013.8,73821.4,74003.7,1656.714
2026-05-31 01:00:00,74003.7,74250.0,73991.1,74021.1,3923.269
2026-05-31 02:00:00,74021.2,74211.4,73839.0,74060.9,3386.507
2026-05-31 03:00:00,74061.0,74200.0,74030.7,74107.6,1568.561
2026-05-31 04:00:00,74107.5,74194.6,74061.8,74144.3,1527.358
2026-05-31 05:00:00,74144.3,74180.1,74018.1,74027.9,1185.69
2026-05-31 06:00:00,74027.8,74077.5,73958.1,74020.0,1375.184
2026-05-31 07:00:00,74020.1,74020.1,73793.2,73833.3,2630.692
2026-05-31 08:00:00,73833.2,73952.9,73816.8,73913.4,2101.272
2026-05-31 09:00:00,73913.4,73998.9,73779.8,73814.5,1278.977
2026-05-31 10:00:00,73814.6,73875.6,73701.0,73871.5,1881.903
2026-05-31 11:00:00,73871.5,73949.0,73868.4,73913.6,1037.673
2026-05-31 12:00:00,73913.6,73975.1,73841.6,73892.1,1075.096
2026-05-31 13:00:00,73892.2,73997.8,73770.1,73841.0,1208.222
2026-05-31 14:00:00,73841.0,73841.1,73388.0,73570.3,10243.792
2026-05-31 15:00:00,73570.2,73745.6,73550.2,73613.5,1798.301
2026-05-31 16:00:00,73613.4,73697.3,73340.7,73499.9,3882.979
2026-05-31 17:00:00,73500.0,73704.0,73431.3,73681.3,1743.969
2026-05-31 18:00:00,73681.3,73681.3,73540.2,73573.8,1074.422
2026-05-31 19:00:00,73573.7,73623.4,73417.2,73521.9,1267.919
2026-05-31 20:00:00,73521.9,73732.7,73521.9,73710.9,1887.159
2026-05-31 21:00:00,73710.9,73897.6,73590.2,73860.6,2408.604
2026-05-31 22:00:00,73860.5,73975.0,73645.6,73918.5,2766.503
2026-05-31 23:00:00,73918.6,74179.9,73470.8,73653.2,5330.693
2026-06-01 00:00:00,73653.2,74070.5,73620.0,73855.0,3770.449
2026-06-01 01:00:00,73854.9,73890.0,73235.0,73257.8,5614.578
2026-06-01 02:00:00,73257.9,73865.0,73171.0,73766.3,5651.739
2026-06-01 03:00:00,73766.2,73998.8,73692.9,73731.3,3361.378
2026-06-01 04:00:00,73731.4,73815.9,73307.7,73497.6,4968.162
2026-06-01 05:00:00,73497.5,73507.9,73283.5,73319.5,2267.135
2026-06-01 06:00:00,73319.5,73339.3,72917.0,73106.6,7954.82
2026-06-01 07:00:00,73106.6,73177.8,72668.0,72776.1,6817.045
2026-06-01 08:00:00,72776.1,72907.8,72573.5,72875.7,6995.32
2026-06-01 09:00:00,72875.8,73084.0,72801.1,72855.2,5876.471
2026-06-01 10:00:00,72855.2,72878.1,72551.0,72725.9,4945.966
2026-06-01 11:00:00,72725.9,72742.0,72188.0,72452.8,9571.993
2026-06-01 12:00:00,72452.7,72583.7,71862.6,72193.1,22210.026
2026-06-01 13:00:00,72193.2,72288.0,71350.0,71698.7,32500.86
2026-06-01 14:00:00,71698.8,71884.9,71387.6,71548.5,14314.072
2026-06-01 15:00:00,71548.5,71662.6,71035.3,71099.4,17524.364
2026-06-01 16:00:00,71099.5,71600.0,70650.9,71537.7,20585.239
2026-06-01 17:00:00,71537.7,71788.5,71438.9,71617.9,9208.61
2026-06-01 18:00:00,71617.5,71670.7,71350.1,71470.1,5092.421
2026-06-01 19:00:00,71470.1,71645.2,71358.0,71571.0,3402.005
2026-06-01 20:00:00,71571.0,71670.0,71383.8,71419.8,2339.282
2026-06-01 21:00:00,71419.7,71419.8,70911.0,71004.6,6654.354
2026-06-01 22:00:00,71004.6,71439.5,70806.0,71376.6,7396.047
2026-06-01 23:00:00,71376.7,71564.0,71199.0,71391.5,4448.792
2026-06-02 00:00:00,71391.5,71397.0,71071.5,71266.6,3758.49
2026-06-02 01:00:00,71266.5,71357.2,70555.7,70615.2,8460.939
2026-06-02 02:00:00,70612.2,70855.9,70038.0,70820.0,18148.055
2026-06-02 03:00:00,70820.0,71022.4,70768.5,70920.7,4366.617
2026-06-02 04:00:00,70920.8,71022.7,70690.1,70782.3,4111.213
2026-06-02 05:00:00,70782.3,70820.8,70222.2,70235.1,9508.479
2026-06-02 06:00:00,70235.1,70414.9,69889.1,70076.7,12658.956
2026-06-02 07:00:00,70076.6,70249.6,69666.8,70079.4,12331.391
2026-06-02 08:00:00,70079.5,70146.2,69677.6,69794.4,6528.391
2026-06-02 09:00:00,69794.4,69820.4,69277.8,69393.2,13831.28
2026-06-02 10:00:00,69393.1,69732.2,69316.5,69620.8,7571.511
2026-06-02 11:00:00,69620.9,69635.0,69364.1,69430.2,3599.617
2026-06-02 12:00:00,69430.2,69514.6,68955.0,68985.5,12233.401
2026-06-02 13:00:00,68985.4,69171.0,68736.0,68788.9,18381.657
2026-06-02 14:00:00,68788.9,68818.4,67573.5,67990.0,44046.045
2026-06-02 15:00:00,67989.9,68075.0,67035.5,67274.0,32842.651
2026-06-02 16:00:00,67274.0,68121.9,67196.2,67393.0,26315.425
2026-06-02 17:00:00,67393.1,67821.9,67345.0,67466.0,9351.26
2026-06-02 18:00:00,67466.0,67641.6,67088.0,67315.5,7382.764
2026-06-02 19:00:00,67315.5,67474.2,66388.0,67286.7,27447.846
2026-06-02 20:00:00,67286.7,67687.4,66880.1,67556.0,12855.437
2026-06-02 21:00:00,67556.0,67899.9,67373.5,67532.1,8980.536
2026-06-02 22:00:00,67532.1,67532.1,66210.0,66354.2,21317.088
2026-06-02 23:00:00,66354.3,66844.8,66150.7,66730.0,20673.103
2026-06-03 00:00:00,66730.1,67195.7,66620.4,66900.2,14643.212
2026-06-03 01:00:00,66900.3,67010.0,66442.0,66890.8,10585.483
2026-06-03 02:00:00,66890.8,66913.0,66547.4,66588.0,4630.414
2026-06-03 03:00:00,66588.0,66635.0,65359.1,65818.4,29211.393
2026-06-03 04:00:00,65818.3,66594.7,65791.4,66439.2,13975.579
2026-06-03 05:00:00,66439.1,67380.0,66439.1,67290.2,22670.597
2026-06-03 06:00:00,67290.2,67493.8,66913.1,66949.3,10542.247
2026-06-03 07:00:00,66949.4,67299.9,66828.5,67186.7,6907.108
2026-06-03 08:00:00,67186.7,67226.7,66933.6,66987.7,7143.703
2026-06-03 09:00:00,66987.7,67313.9,66620.0,67040.9,18551.588
2026-06-03 10:00:00,67041.0,67448.0,67032.6,67260.0,6922.156
2026-06-03 11:00:00,67260.0,67340.0,67026.6,67040.1,3936.714
2026-06-03 12:00:00,67040.1,67142.1,66760.0,67050.8,8318.896
2026-06-03 13:00:00,67050.7,67220.2,66605.1,66884.8,10450.216
2026-06-03 14:00:00,66884.8,66975.0,66611.9,66840.9,7494.408
2026-06-03 15:00:00,66841.0,66880.0,66036.2,66046.5,19094.974
2026-06-03 16:00:00,66046.6,66359.4,65508.3,66037.4,24860.392
2026-06-03 17:00:00,66037.4,66159.0,65674.9,65934.0,9175.749
2026-06-03 18:00:00,65934.0,66141.7,65711.4,66006.6,5382.664
2026-06-03 19:00:00,66006.5,66030.7,65199.0,65428.6,13312.575
2026-06-03 20:00:00,65428.5,65581.6,64711.1,64971.7,18176.176
2026-06-03 21:00:00,64971.8,65829.4,64919.1,65738.6,12497.286
2026-06-03 22:00:00,65738.6,65814.2,64733.9,64882.1,13287.809
2026-06-03 23:00:00,64882.1,64957.7,64050.8,64117.7,19130.199
2026-06-04 00:00:00,64117.7,64412.9,62911.9,63314.4,32017.216
2026-06-04 01:00:00,63314.5,63478.5,62066.6,62140.3,33187.939
2026-06-04 02:00:00,62140.4,63598.7,61344.8,63198.4,48264.122
2026-06-04 03:00:00,63198.4,64495.9,63186.7,64336.2,25029.44
2026-06-04 04:00:00,64336.2,64739.8,64233.0,64364.0,12138.136
2026-06-04 05:00:00,64363.9,64363.9,63607.4,63927.6,15516.364
2026-06-04 06:00:00,63927.6,64480.0,63858.6,64007.2,7456.889
2026-06-04 07:00:00,64007.4,64041.8,63450.0,63561.7,13651.696
2026-06-04 08:00:00,63561.8,63875.9,63201.1,63595.5,12293.7
2026-06-04 09:00:00,63595.5,63616.3,62666.0,63237.4,19123.543
2026-06-04 10:00:00,63237.5,63250.0,62256.0,62391.6,29859.942
2026-06-04 11:00:00,62391.6,62800.0,62150.8,62520.7,21741.816
2026-06-04 12:00:00,62520.7,63947.8,62344.1,63738.1,25027.312
2026-06-04 13:00:00,63738.2,64223.1,63038.0,64202.7,28666.685
2026-06-04 14:00:00,64202.7,64463.7,63733.0,63923.9,16138.466
2026-06-04 15:00:00,63923.8,64380.0,63650.0,63864.8,13018.872
2026-06-04 16:00:00,63864.8,63898.9,63412.9,63529.4,8547.533
2026-06-04 17:00:00,63529.4,63698.7,62910.0,63511.2,14376.367
2026-06-04 18:00:00,63511.1,64091.7,63117.6,63791.1,15695.29
2026-06-04 19:00:00,63791.2,64150.8,63508.6,63600.3,9010.124
2026-06-04 20:00:00,63600.2,63628.0,63140.8,63600.8,10580.497
2026-06-04 21:00:00,63600.8,63847.9,63040.0,63250.2,6186.469
2026-06-04 22:00:00,63250.1,63740.2,63150.7,63702.2,6948.656
2026-06-04 23:00:00,63702.3,63897.0,63335.1,63853.4,6697.537
2026-06-05 00:00:00,63853.4,63955.0,63366.0,63398.3,6077.139
2026-06-05 01:00:00,63398.3,63547.5,63011.0,63347.0,8705.901
2026-06-05 02:00:00,63347.0,63416.9,62552.2,62585.5,12937.021
2026-06-05 03:00:00,62585.6,62861.0,62300.0,62699.7,11767.388
2026-06-05 04:00:00,62700.0,63629.9,62456.0,63588.9,12198.337
2026-06-05 05:00:00,63589.0,63674.9,62229.6,62294.4,17219.625
2026-06-05 06:00:00,62294.1,62614.2,61067.6,61916.8,43244.607
2026-06-05 07:00:00,61916.7,63084.4,61330.5,63075.6,22919.441
2026-06-05 08:00:00,63075.5,63088.0,62234.3,62429.9,11546.341
2026-06-05 09:00:00,62429.9,63231.8,62405.1,62832.5,10276.57
2026-06-05 10:00:00,62832.4,62910.5,62342.1,62510.1,6267.222
2026-06-05 11:00:00,62510.0,62621.9,61928.3,61929.5,9661.694
2026-06-05 12:00:00,61929.6,62437.5,61578.4,61939.7,18065.956
2026-06-05 13:00:00,61939.7,62310.0,60690.8,60700.4,26689.674
2026-06-05 14:00:00,60700.4,61217.8,60300.0,60832.7,38987.144
2026-06-05 15:00:00,60832.6,61105.6,60005.8,60400.8,31939.718
2026-06-05 16:00:00,60400.8,61550.0,59739.1,61358.1,58804.844
2026-06-05 17:00:00,61358.1,61487.9,60621.2,60786.5,12594.401
2026-06-05 18:00:00,60786.5,60933.0,59105.4,59362.2,32030.644
2026-06-05 19:00:00,59362.1,60435.2,59080.0,60267.7,23692.266
2026-06-05 20:00:00,60267.4,61800.0,59903.8,61586.2,22351.565
2026-06-05 21:00:00,61586.1,61985.1,61400.0,61639.5,12170.417
2026-06-05 22:00:00,61639.4,61942.4,61169.1,61556.6,13850.543
2026-06-05 23:00:00,61556.7,61745.0,60458.0,61022.0,14163.427
2026-06-06 00:00:00,61022.0,61500.0,61012.0,61238.4,7564.048
2026-06-06 01:00:00,61238.4,61349.7,60912.3,61025.6,4623.78
2026-06-06 02:00:00,61025.6,61164.5,60642.4,60918.4,5765.277
2026-06-06 03:00:00,60918.3,60940.5,60490.0,60662.6,5489.751
2026-06-06 04:00:00,60662.6,60847.5,59451.3,60068.4,22031.624
2026-06-06 05:00:00,60068.5,61070.2,59578.8,60918.9,20702.862
2026-06-06 06:00:00,60919.0,61250.0,60644.5,60771.8,11698.016
2026-06-06 07:00:00,60771.8,61212.7,60705.4,60975.2,7336.922
2026-06-06 08:00:00,60975.2,61475.0,60850.0,61239.6,8498.1
2026-06-06 09:00:00,61239.5,61298.2,60854.1,60956.7,5320.274
2026-06-06 10:00:00,60956.7,60956.7,60146.0,60555.3,14536.034
2026-06-06 11:00:00,60555.2,60938.0,60520.0,60773.5,5694.791
2026-06-06 12:00:00,60773.5,61173.5,60599.9,61003.6,9784.197
2026-06-06 13:00:00,61003.6,61073.6,60668.8,60779.5,5213.726
2026-06-06 14:00:00,60779.5,60990.8,60733.0,60762.5,3560.698
2026-06-06 15:00:00,60762.5,60900.0,60353.4,60754.1,7524.848
2026-06-06 16:00:00,60754.2,60949.9,60417.6,60749.8,6038.819
2026-06-06 17:00:00,60749.9,60817.2,60463.0,60553.3,3936.273
2026-06-06 18:00:00,60553.2,60723.5,60363.0,60606.0,3583.649
2026-06-06 19:00:00,60606.0,60760.4,60502.1,60563.9,2214.691
2026-06-06 20:00:00,60563.9,60729.1,60484.5,60678.5,2440.763
2026-06-06 21:00:00,60678.4,60969.2,60673.2,60719.3,3053.205
2026-06-06 22:00:00,60719.2,60788.6,60390.0,60513.0,5032.414
2026-06-06 23:00:00,60513.0,60911.0,60511.0,60849.7,3116.081
2026-06-07 00:00:00,60849.7,60962.7,60708.0,60748.3,2990.633
2026-06-07 01:00:00,60748.2,61641.4,60720.9,61452.5,13447.678
2026-06-07 02:00:00,61452.5,61540.1,61150.0,61469.2,5320.335
2026-06-07 03:00:00,61469.3,61763.9,61376.7,61671.1,5046.674
2026-06-07 04:00:00,61671.1,61866.0,61447.2,61854.1,5279.246
2026-06-07 05:00:00,61854.2,62132.0,61607.9,61709.2,9364.91
2026-06-07 06:00:00,61709.3,62254.9,61573.5,62080.1,9917.458
2026-06-07 07:00:00,62080.1,62380.0,61951.0,62366.0,8886.719
2026-06-07 08:00:00,62366.0,62942.4,62217.4,62823.0,16219.509
2026-06-07 09:00:00,62823.0,62887.5,62361.5,62510.0,7994.466
2026-06-07 10:00:00,62509.9,62547.8,62273.0,62343.7,5250.485
2026-06-07 11:00:00,62343.7,62730.0,62333.0,62598.8,5263.381
2026-06-07 12:00:00,62598.8,62617.7,61509.1,61871.1,21819.579
2026-06-07 13:00:00,61871.1,61880.0,61612.2,61675.0,5955.28
2026-06-07 14:00:00,61675.1,62283.6,61675.0,61872.0,10111.376
2026-06-07 15:00:00,61871.9,62196.0,61640.1,62071.6,6764.069
2026-06-07 16:00:00,62071.7,62327.0,61912.7,62054.2,5219.03
2026-06-07 17:00:00,62054.1,62315.6,62012.2,62129.6,4071.011
2026-06-07 18:00:00,62129.6,62267.2,61989.0,62001.6,2079.999
2026-06-07 19:00:00,62001.6,62009.1,61150.2,61303.8,15448.708
2026-06-07 20:00:00,61303.7,61949.3,61189.7,61843.0,6748.756
2026-06-07 21:00:00,61843.1,61980.0,61618.5,61755.0,3502.586
2026-06-07 22:00:00,61754.9,64250.0,61690.3,62833.5,32662.168
2026-06-07 23:00:00,62833.0,63429.9,62759.5,63298.5,8114.977
2026-06-08 00:00:00,63299.0,63849.5,63111.3,63599.2,9954.623
2026-06-08 01:00:00,63599.3,63619.5,62676.8,63188.0,12067.272
2026-06-08 02:00:00,63188.0,63238.3,62881.9,63097.2,4283.889
2026-06-08 03:00:00,63097.2,63438.2,62944.1,63101.6,4210.952
2026-06-08 04:00:00,63101.6,63150.0,62616.9,62654.7,5895.229
2026-06-08 05:00:00,62654.7,62800.0,62377.0,62740.8,7325.169
2026-06-08 06:00:00,62740.8,63119.7,62702.0,62958.8,5677.298
2026-06-08 07:00:00,62958.9,63320.9,62779.0,63259.9,5891.372
2026-06-08 08:00:00,63259.9,63259.9,62955.7,63100.8,3576.879
2026-06-08 09:00:00,63100.9,63554.7,63093.5,63469.9,7425.603
2026-06-08 10:00:00,63469.9,63525.0,63053.4,63131.5,6189.668
2026-06-08 11:00:00,63131.4,63861.3,63020.0,63450.1,11047.181
2026-06-08 12:00:00,63450.1,63948.2,62658.4,63844.5,22904.142
2026-06-08 13:00:00,63844.6,63920.0,63330.4,63720.6,13790.78
2026-06-08 14:00:00,63720.5,64075.6,63531.9,63933.7,10811.608
2026-06-08 15:00:00,63933.7,64179.5,63673.0,63745.4,11587.537
2026-06-08 16:00:00,63745.3,64029.5,63430.6,63496.8,7607.381
2026-06-08 17:00:00,63496.8,63620.0,63209.6,63519.2,7842.552
2026-06-08 18:00:00,63519.1,63659.1,63305.0,63438.0,3208.045
2026-06-08 19:00:00,63438.0,63572.1,63317.7,63348.2,3103.656
2026-06-08 20:00:00,63348.3,63459.3,63120.4,63459.1,4563.368
2026-06-08 21:00:00,63459.1,63832.5,63455.1,63690.8,4030.441
2026-06-08 22:00:00,63690.7,63690.7,63171.2,63407.5,6036.812
2026-06-08 23:00:00,63407.6,63567.6,62939.7,63057.9,5409.596
2026-06-09 00:00:00,63057.9,63157.3,62381.2,62522.6,15947.71
2026-06-09 01:00:00,62522.6,62846.6,62513.0,62732.9,6038.258
2026-06-09 02:00:00,62732.8,62849.5,62506.8,62840.0,4490.164
2026-06-09 03:00:00,62839.9,62945.8,62664.3,62841.0,3847.384
2026-06-09 04:00:00,62841.1,63402.0,62715.4,63213.7,9505.94
2026-06-09 05:00:00,63213.8,63499.9,63088.0,63318.5,5631.349
2026-06-09 06:00:00,63318.5,63487.1,63202.6,63279.4,4791.047
2026-06-09 07:00:00,63279.5,63424.0,62970.6,63170.8,6015.433
2026-06-09 08:00:00,63170.9,63183.0,62646.0,62816.9,8266.54
2026-06-09 09:00:00,62817.0,62923.7,62555.5,62682.5,5482.787
2026-06-09 10:00:00,62682.6,62802.7,62560.9,62750.0,4015.766
2026-06-09 11:00:00,62750.0,62786.9,62457.5,62679.4,6806.713
2026-06-09 12:00:00,62679.5,62868.2,62404.0,62611.6,6095.652
2026-06-09 13:00:00,62611.6,62717.7,62125.0,62244.4,13535.918
2026-06-09 14:00:00,62244.4,62371.6,61075.9,61511.6,35615.599
2026-06-09 15:00:00,61511.6,61680.9,61001.0,61100.7,16545.058
2026-06-09 16:00:00,61100.6,61490.0,60755.0,61367.5,26909.919
2026-06-09 17:00:00,61367.5,61860.0,61367.0,61667.1,12632.633
2026-06-09 18:00:00,61667.2,61939.0,61563.3,61756.1,5648.053
2026-06-09 19:00:00,61756.2,62079.5,61685.0,62068.8,6032.774
2026-06-09 20:00:00,62068.9,62253.2,61920.9,62132.3,4702.846
2026-06-09 21:00:00,62132.3,62149.8,61660.0,61732.2,5903.611
2026-06-09 22:00:00,61732.5,61945.4,61630.2,61688.0,3249.56
2026-06-09 23:00:00,61687.9,61850.0,61519.0,61695.0,3688.76
2026-06-10 00:00:00,61694.9,61908.9,61404.6,61886.5,5067.624
2026-06-10 01:00:00,61886.5,61947.4,61544.2,61680.7,4252.258
2026-06-10 02:00:00,61680.7,61807.9,61201.0,61271.3,6430.764
2026-06-10 03:00:00,61271.4,61571.1,61250.0,61518.2,3472.635
2026-06-10 04:00:00,61518.3,61535.0,61153.5,61269.6,4116.843
2026-06-10 05:00:00,61269.6,61368.0,61045.7,61321.6,4160.181
2026-06-10 06:00:00,61321.6,61493.0,61108.8,61436.5,4853.421
2026-06-10 07:00:00,61436.4,61783.4,61400.7,61654.3,6313.665
